bioguideId,name,terms
M000635,"Melcher, John","{'item': [{'chamber': 'House of Representatives', 'endYear': 1977, 'startYear': 1969}, {'chamber': 'Senate', 'endYear': 1989, 'startYear': 1977}]}"
M000628,"Meek, Carrie P.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2003, 'startYear': 1993}]}"
M000626,"Meeds, Lloyd","{'item': [{'chamber': 'House of Representatives', 'endYear': 1979, 'startYear': 1965}]}"
M000603,"McSpadden, Clem Rogers","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1973}]}"
M000590,"McNulty, Michael R.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2009, 'startYear': 1989}]}"
M000589,"McNulty, James F., Jr.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1985, 'startYear': 1983}]}"
M000573,"McMillen, Thomas","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1987}]}"
M000566,"McMillan, J. Alex","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1985}]}"
M000527,"McKinney, Stewart B.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1989, 'startYear': 1971}]}"
M000523,"McKinney, Cynthia A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2003, 'startYear': 1993}, {'chamber': 'House of Representatives', 'endYear': 2007, 'startYear': 2005}]}"
M000512,"McKernan, John R., Jr.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1987, 'startYear': 1983}]}"
M000508,"McKeon, Howard P. ""Buck""","{'item': [{'chamber': 'House of Representatives', 'endYear': 2015, 'startYear': 1993}]}"
M000490,"McKay, K. Gunn","{'item': [{'chamber': 'House of Representatives', 'endYear': 1981, 'startYear': 1971}]}"
M000481,"McIntosh, David M.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2001, 'startYear': 1995}]}"
M000477,"McInnis, Scott","{'item': [{'chamber': 'House of Representatives', 'endYear': 2005, 'startYear': 1993}]}"
M000473,"McHugh, Matthew F.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1975}]}"
M000466,"McHale, Paul","{'item': [{'chamber': 'House of Representatives', 'endYear': 1999, 'startYear': 1993}]}"
M000458,"McGrath, Raymond J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1981}]}"
M000436,"McFall, John J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1979, 'startYear': 1957}]}"
M000433,"McEwen, Robert C.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1981, 'startYear': 1965}]}"
M000432,"McEwen, Bob","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1981}]}"
M000413,"McDonald, Lawrence P.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1985, 'startYear': 1975}]}"
M000404,"McDermott, Jim","{'item': [{'chamber': 'House of Representatives', 'endYear': 2017, 'startYear': 1989}]}"
M000399,"McDade, Joseph M.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1999, 'startYear': 1963}]}"
M000398,"McCurdy, Dave","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1981}]}"
M000388,"McCrery, Jim","{'item': [{'chamber': 'House of Representatives', 'endYear': 2011, 'startYear': 1987}]}"
M000365,"McCormack, Mike","{'item': [{'chamber': 'House of Representatives', 'endYear': 1981, 'startYear': 1971}]}"
M000350,"McCollum, Bill","{'item': [{'chamber': 'House of Representatives', 'endYear': 2001, 'startYear': 1981}]}"
M000349,"McCollister, John Y.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1977, 'startYear': 1971}]}"
M000343,"McCloskey, Paul N., Jr.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1967}]}"
M000342,"McCloskey, Frank","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1983}]}"
M000340,"McClory, Robert","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1963}]}"
M000316,"McCarthy, Karen","{'item': [{'chamber': 'House of Representatives', 'endYear': 2005, 'startYear': 1995}]}"
M000306,"McCandless, Alfred A. (Al)","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1983}]}"
M000303,"McCain, John","{'item': [{'chamber': 'House of Representatives', 'endYear': 1987, 'startYear': 1983}, {'chamber': 'Senate', 'endYear': 2018, 'startYear': 1987}]}"
M000291,"Mazzoli, Romano L.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1971}]}"
M000286,"Mayne, Wiley","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1967}]}"
M000264,"Mavroules, Nicholas","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1979}]}"
M000260,"Mattox, James A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1977}]}"
M000250,"Matsunaga, Spark M.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1977, 'startYear': 1963}, {'chamber': 'Senate', 'endYear': 1991, 'startYear': 1977}]}"
M000249,"Matsui, Robert T.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2005, 'startYear': 1979}]}"
M000244,"Mathis, Dawson","{'item': [{'chamber': 'House of Representatives', 'endYear': 1981, 'startYear': 1971}]}"
M000242,"Mathias, Robert B. (Bob)","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1967}]}"
M000212,"Mascara, Frank","{'item': [{'chamber': 'House of Representatives', 'endYear': 2003, 'startYear': 1995}]}"
M000207,"Martini, William J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1997, 'startYear': 1995}]}"
M000206,"Martinez, Matthew G.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2001, 'startYear': 1981}]}"
M000195,"Martin, Lynn M.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1991, 'startYear': 1981}]}"
M000183,"Martin, James G.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1985, 'startYear': 1973}]}"
M000175,"Martin, David T.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1961}]}"
M000174,"Martin, David O'B.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1981}]}"
M000143,"Marriott, David Daniel","{'item': [{'chamber': 'House of Representatives', 'endYear': 1985, 'startYear': 1977}]}"
M000139,"Marlenee, Ron","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1977}]}"
M000136,"Marks, Marc L.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1983, 'startYear': 1977}]}"
M000121,"Maraziti, Joseph J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1973}]}"
M001138,"Manzullo, Donald A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 1993}]}"
M000117,"Manton, Thomas J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1999, 'startYear': 1985}]}"
M000105,"Mann, James R.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1979, 'startYear': 1969}]}"
M000100,"Mann, David","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1993}]}"
M000078,"Mallary, Richard W.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1971}]}"
M000070,"Mailliard, William S.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1953}]}"
M000065,"Mahon, George H.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1979, 'startYear': 1935}]}"
M000058,"Maguire, Andrew","{'item': [{'chamber': 'House of Representatives', 'endYear': 1981, 'startYear': 1975}]}"
M000041,"Madigan, Edward R.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1973}]}"
M000039,"Madden, Ray J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1947, 'startYear': 1943}, {'chamber': 'House of Representatives', 'endYear': 1977, 'startYear': 1973}]}"
M000023,"MacKay, Buddy","{'item': [{'chamber': 'House of Representatives', 'endYear': 1989, 'startYear': 1983}]}"
M000019,"Mack, Connie, III","{'item': [{'chamber': 'House of Representatives', 'endYear': 1989, 'startYear': 1983}, {'chamber': 'Senate', 'endYear': 2001, 'startYear': 1989}]}"
M000015,"Machtley, Ronald K.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1989}]}"
M000005,"Macdonald, Torbert H.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1977, 'startYear': 1955}]}"
L000521,"Luther, Bill","{'item': [{'chamber': 'House of Representatives', 'endYear': 2003, 'startYear': 1995}]}"
L000517,"Lungren, Daniel E.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1989, 'startYear': 1979}, {'chamber': 'House of Representatives', 'endYear': 2013, 'startYear': 2005}]}"
L000516,"Lundine, Stanley N.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1987, 'startYear': 1975}]}"
L000509,"Lukens, Donald E.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1971, 'startYear': 1967}, {'chamber': 'House of Representatives', 'endYear': 1991, 'startYear': 1987}]}"
L000507,"Luken, Charles","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1991}]}"
L000508,"Luken, Thomas A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1975, 'startYear': 1973}, {'chamber': 'House of Representatives', 'endYear': 1991, 'startYear': 1977}]}"
L000506,"Lujan, Manuel, Jr.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1989, 'startYear': 1969}]}"
L000491,"Lucas, Frank D.","{'item': [{'chamber': 'House of Representatives', 'startYear': 1993}]}"
L000486,"Lowry, Mike","{'item': [{'chamber': 'House of Representatives', 'endYear': 1989, 'startYear': 1979}]}"
L000480,"Lowey, Nita M.","{'item': [{'chamber': 'House of Representatives', 'endYear': 2021, 'startYear': 1989}]}"
L000479,"Lowery, Bill","{'item': [{'chamber': 'House of Representatives', 'endYear': 1993, 'startYear': 1981}]}"
L000447,"Lott, Trent","{'item': [{'chamber': 'House of Representatives', 'endYear': 1989, 'startYear': 1973}, {'chamber': 'Senate', 'endYear': 2007, 'startYear': 1989}]}"
L000431,"Longley, James B., Jr.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1997, 'startYear': 1995}]}"
L000420,"Long, Jill L.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1995, 'startYear': 1989}]}"
T000035,"Talmadge, Herman E.","{'item': [{'chamber': 'Senate', 'endYear': 1981, 'startYear': 1957}]}"
T000010,"Taft, Robert, Jr.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1965, 'startYear': 1963}, {'chamber': 'House of Representatives', 'endYear': 1971, 'startYear': 1967}, {'chamber': 'Senate', 'endYear': 1977, 'startYear': 1971}]}"
S001136,"Symington, Stuart","{'item': [{'chamber': 'Senate', 'endYear': 1977, 'startYear': 1953}]}"
S000962,"Stone, Richard (Dick)","{'item': [{'chamber': 'Senate', 'endYear': 1981, 'startYear': 1975}]}"
S000907,"Stewart, Donald","{'item': [{'chamber': 'Senate', 'endYear': 1981, 'startYear': 1977}]}"
S000890,"Stevenson, Adlai E., III","{'item': [{'chamber': 'Senate', 'endYear': 1981, 'startYear': 1969}]}"
S000888,"Stevens, Ted","{'item': [{'chamber': 'Senate', 'endYear': 2009, 'startYear': 1967}]}"
S000852,"Stennis, John C.","{'item': [{'chamber': 'Senate', 'endYear': 1989, 'startYear': 1947}]}"
S000776,"Stafford, Robert T.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1971, 'startYear': 1961}, {'chamber': 'Senate', 'endYear': 1989, 'startYear': 1971}]}"
S000709,"Specter, Arlen","{'item': [{'chamber': 'Senate', 'endYear': 2011, 'startYear': 1981}]}"
S000701,"Sparkman, John J.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1945, 'startYear': 1937}, {'chamber': 'Senate', 'endYear': 1979, 'startYear': 1945}]}"
S000429,"Simpson, Alan K.","{'item': [{'chamber': 'Senate', 'endYear': 1997, 'startYear': 1979}]}"
S000269,"Seymour, John","{'item': [{'chamber': 'Senate', 'endYear': 1993, 'startYear': 1991}]}"
S000189,"Scott, William Lloyd","{'item': [{'chamber': 'House of Representatives', 'endYear': 1973, 'startYear': 1967}, {'chamber': 'Senate', 'endYear': 1979, 'startYear': 1973}]}"
S000174,"Scott, Hugh","{'item': [{'chamber': 'House of Representatives', 'endYear': 1945, 'startYear': 1941}, {'chamber': 'House of Representatives', 'endYear': 1959, 'startYear': 1947}, {'chamber': 'Senate', 'endYear': 1977, 'startYear': 1959}]}"
S000159,"Schweiker, Richard S.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1969, 'startYear': 1961}, {'chamber': 'Senate', 'endYear': 1981, 'startYear': 1969}]}"
S000132,"Schmitt, Harrison H.","{'item': [{'chamber': 'Senate', 'endYear': 1983, 'startYear': 1977}]}"
S000096,"Saxbe, William B.","{'item': [{'chamber': 'Senate', 'endYear': 1975, 'startYear': 1969}]}"
S000068,"Sasser, Jim","{'item': [{'chamber': 'Senate', 'endYear': 1995, 'startYear': 1977}]}"
S000055,"Sanford, Terry","{'item': [{'chamber': 'Senate', 'endYear': 1993, 'startYear': 1985}]}"
R000497,"Rudman, Warren","{'item': [{'chamber': 'Senate', 'endYear': 1993, 'startYear': 1981}]}"
R000460,"Roth Jr., William V.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1969, 'startYear': 1967}, {'chamber': 'Senate', 'endYear': 2001, 'startYear': 1969}]}"
R000361,"Rockefeller, John D., IV","{'item': [{'chamber': 'Senate', 'endYear': 2015, 'startYear': 1985}]}"
R000295,"Robb, Charles S.","{'item': [{'chamber': 'Senate', 'endYear': 2001, 'startYear': 1989}]}"
R000191,"Ribicoff, Abraham A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1953, 'startYear': 1949}, {'chamber': 'Senate', 'endYear': 1981, 'startYear': 1963}]}"
R000046,"Randolph, Jennings","{'item': [{'chamber': 'House of Representatives', 'endYear': 1947, 'startYear': 1933}, {'chamber': 'Senate', 'endYear': 1985, 'startYear': 1957}]}"
P000556,"Pryor, David H.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1973, 'startYear': 1965}, {'chamber': 'Senate', 'endYear': 1997, 'startYear': 1979}]}"
P000553,"Proxmire, William","{'item': [{'chamber': 'Senate', 'endYear': 1989, 'startYear': 1957}]}"
P000222,"Percy, Charles H.","{'item': [{'chamber': 'Senate', 'endYear': 1985, 'startYear': 1967}]}"
P000193,"Pell, Claiborne","{'item': [{'chamber': 'Senate', 'endYear': 1997, 'startYear': 1961}]}"
P000166,"Pearson, James B.","{'item': [{'chamber': 'Senate', 'endYear': 1979, 'startYear': 1961}]}"
P000100,"Pastore, John O.","{'item': [{'chamber': 'Senate', 'endYear': 1977, 'startYear': 1949}]}"
P000009,"Packwood, Bob","{'item': [{'chamber': 'Senate', 'endYear': 1997, 'startYear': 1969}]}"
N000171,"Nunn, Sam","{'item': [{'chamber': 'Senate', 'endYear': 1997, 'startYear': 1971}]}"
N000102,"Nickles, Don","{'item': [{'chamber': 'Senate', 'endYear': 2005, 'startYear': 1981}]}"
N000033,"Nelson, Gaylord","{'item': [{'chamber': 'Senate', 'endYear': 1981, 'startYear': 1963}]}"
M001121,"Muskie, Edmund S.","{'item': [{'chamber': 'Senate', 'endYear': 1981, 'startYear': 1959}]}"
M001085,"Murkowski, Frank H.","{'item': [{'chamber': 'Senate', 'endYear': 2002, 'startYear': 1981}]}"
M001054,"Moynihan, Daniel Patrick","{'item': [{'chamber': 'Senate', 'endYear': 2001, 'startYear': 1977}]}"
M001033,"Moss, Frank E.","{'item': [{'chamber': 'Senate', 'endYear': 1977, 'startYear': 1959}]}"
M001025,"Moseley-Braun, Carol","{'item': [{'chamber': 'Senate', 'endYear': 1999, 'startYear': 1993}]}"
M000956,"Morgan, Robert B.","{'item': [{'chamber': 'Senate', 'endYear': 1981, 'startYear': 1975}]}"
M000876,"Montoya, Joseph M.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1963, 'startYear': 1957}, {'chamber': 'Senate', 'endYear': 1977, 'startYear': 1963}]}"
M000851,"Mondale, Walter F.","{'item': [{'chamber': 'Senate', 'endYear': 1977, 'startYear': 1963}]}"
M000811,"Mitchell, George J.","{'item': [{'chamber': 'Senate', 'endYear': 1995, 'startYear': 1979}]}"
M000678,"Metzenbaum, Howard M.","{'item': [{'chamber': 'Senate', 'endYear': 1975, 'startYear': 1973}, {'chamber': 'Senate', 'endYear': 1995, 'startYear': 1977}]}"
M000671,"Metcalf, Lee","{'item': [{'chamber': 'House of Representatives', 'endYear': 1961, 'startYear': 1953}, {'chamber': 'Senate', 'endYear': 1979, 'startYear': 1961}]}"
M000486,"McIntyre, Thomas J.","{'item': [{'chamber': 'Senate', 'endYear': 1979, 'startYear': 1961}]}"
M000452,"McGovern, George","{'item': [{'chamber': 'House of Representatives', 'endYear': 1961, 'startYear': 1957}, {'chamber': 'Senate', 'endYear': 1981, 'startYear': 1963}]}"
M000445,"McGee, Gale W.","{'item': [{'chamber': 'Senate', 'endYear': 1977, 'startYear': 1959}]}"
M000346,"McClure, James A.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1973, 'startYear': 1967}, {'chamber': 'Senate', 'endYear': 1991, 'startYear': 1973}]}"
M000332,"McClellan, John L.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1939, 'startYear': 1935}, {'chamber': 'Senate', 'endYear': 1979, 'startYear': 1973}]}"
M000257,"Mattingly, Mack","{'item': [{'chamber': 'Senate', 'endYear': 1987, 'startYear': 1981}]}"
M000241,"Mathias, Charles McC., Jr.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1969, 'startYear': 1961}, {'chamber': 'Senate', 'endYear': 1987, 'startYear': 1973}]}"
M000236,"Mathews, Harlan","{'item': [{'chamber': 'Senate', 'endYear': 1995, 'startYear': 1993}]}"
M000113,"Mansfield, Mike","{'item': [{'chamber': 'House of Representatives', 'endYear': 1953, 'startYear': 1943}, {'chamber': 'Senate', 'endYear': 1977, 'startYear': 1953}]}"
M000053,"Magnuson, Warren G.","{'item': [{'chamber': 'House of Representatives', 'endYear': 1943, 'startYear': 1937}, {'chamber': 'Senate', 'endYear': 1981, 'startYear': 1945}]}"
